Observation period,Clear sky GHI
2023-06-21T17:33:00.0/2023-06-21T17:34:00.0,13.962
2023-06-21T17:34:00.0/2023-06-21T17:35:00.0,12.491999999999999
2023-06-21T17:35:00.0/2023-06-21T17:36:00.0,11.094000000000001
2023-06-21T17:36:00.0/2023-06-21T17:37:00.0,9.756
2023-06-21T17:37:00.0/2023-06-21T17:38:00.0,8.478
2023-06-21T17:38:00.0/2023-06-21T17:39:00.0,7.248
2023-06-21T17:39:00.0/2023-06-21T17:40:00.0,6.072
2023-06-21T17:40:00.0/2023-06-21T17:41:00.0,4.956
2023-06-21T17:41:00.0/2023-06-21T17:42:00.0,3.894
2023-06-21T17:42:00.0/2023-06-21T17:43:00.0,2.898
2023-06-21T17:43:00.0/2023-06-21T17:44:00.0,1.9680000000000002
2023-06-21T17:44:00.0/2023-06-21T17:45:00.0,1.1099999999999999
2023-06-21T17:45:00.0/2023-06-21T17:46:00.0,0.0
2023-06-21T17:46:00.0/2023-06-21T17:47:00.0,0.0
2023-09-21T04:14:00.0/2023-09-21T04:15:00.0,0.0
2023-09-21T04:15:00.0/2023-09-21T04:16:00.0,0.0
2023-09-21T04:16:00.0/2023-09-21T04:17:00.0,0.72
2023-09-21T04:17:00.0/2023-09-21T04:18:00.0,1.692
2023-09-21T04:18:00.0/2023-09-21T04:19:00.0,2.754
2023-09-21T04:19:00.0/2023-09-21T04:20:00.0,3.87
2023-09-21T04:20:00.0/2023-09-21T04:21:00.0,5.064
2023-09-21T04:21:00.0/2023-09-21T04:22:00.0,6.324
2023-09-21T04:22:00.0/2023-09-21T04:23:00.0,7.644000000000001
2023-09-21T04:23:00.0/2023-09-21T04:24:00.0,9.017999999999999
2023-09-21T04:24:00.0/2023-09-21T04:25:00.0,10.452
2023-09-21T04:25:00.0/2023-09-21T04:26:00.0,11.952
2023-09-21T04:26:00.0/2023-09-21T04:27:00.0,13.542000000000002
2023-09-21T04:27:00.0/2023-09-21T04:28:00.0,15.186
2023-09-21T04:28:00.0/2023-09-21T04:29:00.0,16.896
2023-09-21T04:29:00.0/2023-09-21T04:30:00.0,18.666
2023-09-21T04:30:00.0/2023-09-21T04:31:00.0,20.490000000000002
2023-09-21T04:31:00.0/2023-09-21T04:32:00.0,22.368000000000002
2023-09-21T04:32:00.0/2023-09-21T04:33:00.0,24.306
2023-09-21T04:33:00.0/2023-09-21T04:34:00.0,26.291999999999998
2023-09-21T04:34:00.0/2023-09-21T04:35:00.0,28.332
2023-09-21T04:35:00.0/2023-09-21T04:36:00.0,30.42
2023-09-21T04:36:00.0/2023-09-21T04:37:00.0,32.562
2023-09-21T04:37:00.0/2023-09-21T04:38:00.0,34.745999999999995
2023-09-21T04:38:00.0/2023-09-21T04:39:00.0,36.977999999999994
2023-09-21T04:39:00.0/2023-09-21T04:40:00.0,39.252
2023-09-21T04:40:00.0/2023-09-21T04:41:00.0,41.574
2023-09-21T04:41:00.0/2023-09-21T04:42:00.0,43.937999999999995
2023-09-21T04:42:00.0/2023-09-21T04:43:00.0,46.338
2023-09-21T04:43:00.0/2023-09-21T04:44:00.0,48.779999999999994
2023-09-21T04:44:00.0/2023-09-21T04:45:00.0,51.264
2023-09-21T04:45:00.0/2023-09-21T04:46:00.0,53.778
2023-09-21T04:46:00.0/2023-09-21T04:47:00.0,56.333999999999996
2023-09-21T04:47:00.0/2023-09-21T04:48:00.0,58.926
2023-09-21T04:48:00.0/2023-09-21T04:49:00.0,61.548
2023-09-21T04:49:00.0/2023-09-21T04:50:00.0,64.206
2023-09-21T04:50:00.0/2023-09-21T04:51:00.0,66.894
2023-09-21T04:51:00.0/2023-09-21T04:52:00.0,69.612
2023-09-21T04:52:00.0/2023-09-21T04:53:00.0,72.36
2023-09-21T04:53:00.0/2023-09-21T04:54:00.0,75.138
2023-09-21T04:54:00.0/2023-09-21T04:55:00.0,77.94
2023-09-21T04:55:00.0/2023-09-21T04:56:00.0,80.772
2023-09-21T04:56:00.0/2023-09-21T04:57:00.0,83.628
2023-09-21T04:57:00.0/2023-09-21T04:58:00.0,86.514
2023-09-21T04:58:00.0/2023-09-21T04:59:00.0,89.41799999999999
2023-09-21T04:59:00.0/2023-09-21T05:00:00.0,92.34599999999999
2023-09-21T05:00:00.0/2023-09-21T05:01:00.0,95.298
2023-09-21T05:01:00.0/2023-09-21T05:02:00.0,98.274
2023-09-21T05:02:00.0/2023-09-21T05:03:00.0,101.268
2023-09-21T05:03:00.0/2023-09-21T05:04:00.0,104.28
2023-09-21T05:04:00.0/2023-09-21T05:05:00.0,107.316
2023-09-21T05:05:00.0/2023-09-21T05:06:00.0,110.36999999999999
2023-09-21T05:06:00.0/2023-09-21T05:07:00.0,113.436
2023-09-21T05:07:00.0/2023-09-21T05:08:00.0,116.526
2023-09-21T05:08:00.0/2023-09-21T05:09:00.0,119.628
2023-09-21T05:09:00.0/2023-09-21T05:10:00.0,122.74799999999999
2023-09-21T05:10:00.0/2023-09-21T05:11:00.0,125.88600000000001
2023-09-21T05:11:00.0/2023-09-21T05:12:00.0,129.036
2023-09-21T05:12:00.0/2023-09-21T05:13:00.0,132.198
2023-09-21T05:13:00.0/2023-09-21T05:14:00.0,135.372
2023-09-21T05:14:00.0/2023-09-21T05:15:00.0,138.56400000000002
2023-09-21T05:15:00.0/2023-09-21T05:16:00.0,141.768
2023-09-21T05:16:00.0/2023-09-21T05:17:00.0,144.978
2023-09-21T05:17:00.0/2023-09-21T05:18:00.0,148.206
2023-09-21T05:18:00.0/2023-09-21T05:19:00.0,151.44
2023-09-21T05:19:00.0/2023-09-21T05:20:00.0,154.686
2023-09-21T05:20:00.0/2023-09-21T05:21:00.0,157.94400000000002
2023-09-21T05:21:00.0/2023-09-21T05:22:00.0,161.208
2023-09-21T05:22:00.0/2023-09-21T05:23:00.0,164.47799999999998
2023-09-21T05:23:00.0/2023-09-21T05:24:00.0,167.76
2023-09-21T05:24:00.0/2023-09-21T05:25:00.0,171.054
2023-09-21T05:25:00.0/2023-09-21T05:26:00.0,174.348
2023-09-21T05:26:00.0/2023-09-21T05:27:00.0,177.654
2023-09-21T05:27:00.0/2023-09-21T05:28:00.0,180.96599999999998
2023-09-21T05:28:00.0/2023-09-21T05:29:00.0,184.28400000000002
2023-09-21T05:29:00.0/2023-09-21T05:30:00.0,187.60799999999998
2023-09-21T05:30:00.0/2023-09-21T05:31:00.0,190.93800000000002
2023-09-21T05:31:00.0/2023-09-21T05:32:00.0,194.268
2023-09-21T05:32:00.0/2023-09-21T05:33:00.0,197.60999999999999
2023-09-21T05:33:00.0/2023-09-21T05:34:00.0,200.952
2023-09-21T05:34:00.0/2023-09-21T05:35:00.0,204.29999999999998
2023-09-21T05:35:00.0/2023-09-21T05:36:00.0,207.654
2023-09-21T05:36:00.0/2023-09-21T05:37:00.0,211.00799999999998
2023-09-21T05:37:00.0/2023-09-21T05:38:00.0,214.368
2023-09-21T05:38:00.0/2023-09-21T05:39:00.0,217.728
2023-09-21T05:39:00.0/2023-09-21T05:40:00.0,221.094
2023-09-21T05:40:00.0/2023-09-21T05:41:00.0,224.46
2023-09-21T05:41:00.0/2023-09-21T05:42:00.0,227.826
2023-09-21T05:42:00.0/2023-09-21T05:43:00.0,231.198
2023-09-21T05:43:00.0/2023-09-21T05:44:00.0,234.57
2023-09-21T05:44:00.0/2023-09-21T05:45:00.0,237.942
2023-09-21T05:45:00.0/2023-09-21T05:46:00.0,241.31399999999996
2023-09-21T05:46:00.0/2023-09-21T05:47:00.0,244.69199999999998
2023-09-21T05:47:00.0/2023-09-21T05:48:00.0,248.06400000000002
2023-09-21T05:48:00.0/2023-09-21T05:49:00.0,251.44199999999998
2023-09-21T05:49:00.0/2023-09-21T05:50:00.0,254.82
2023-09-21T05:50:00.0/2023-09-21T05:51:00.0,258.198
2023-09-21T05:51:00.0/2023-09-21T05:52:00.0,261.57
2023-09-21T05:52:00.0/2023-09-21T05:53:00.0,264.948
2023-09-21T05:53:00.0/2023-09-21T05:54:00.0,268.32000000000005
2023-09-21T05:54:00.0/2023-09-21T05:55:00.0,271.692
2023-09-21T05:55:00.0/2023-09-21T05:56:00.0,275.06399999999996
2023-09-21T05:56:00.0/2023-09-21T05:57:00.0,278.436
2023-09-21T05:57:00.0/2023-09-21T05:58:00.0,281.808
2023-09-21T05:58:00.0/2023-09-21T05:59:00.0,285.17400000000004
2023-09-21T05:59:00.0/2023-09-21T06:00:00.0,288.54
2023-09-21T06:00:00.0/2023-09-21T06:01:00.0,291.888
2023-09-21T06:01:00.0/2023-09-21T06:02:00.0,295.218
2023-09-21T06:02:00.0/2023-09-21T06:03:00.0,298.542
2023-09-21T06:03:00.0/2023-09-21T06:04:00.0,301.86600000000004
2023-09-21T06:04:00.0/2023-09-21T06:05:00.0,305.184
2023-09-21T06:05:00.0/2023-09-21T06:06:00.0,308.502
2023-09-21T06:06:00.0/2023-09-21T06:07:00.0,311.82
2023-09-21T06:07:00.0/2023-09-21T06:08:00.0,315.132
2023-09-21T06:08:00.0/2023-09-21T06:09:00.0,318.438
2023-09-21T06:09:00.0/2023-09-21T06:10:00.0,321.738
2023-09-21T06:10:00.0/2023-09-21T06:11:00.0,325.038
2023-09-21T06:11:00.0/2023-09-21T06:12:00.0,328.33799999999997
2023-09-21T06:12:00.0/2023-09-21T06:13:00.0,331.626
2023-09-21T06:13:00.0/2023-09-21T06:14:00.0,334.914
2023-09-21T06:14:00.0/2023-09-21T06:15:00.0,338.19599999999997
2023-09-21T06:15:00.0/2023-09-21T06:16:00.0,341.478
2023-09-21T06:16:00.0/2023-09-21T06:17:00.0,344.75399999999996
2023-09-21T06:17:00.0/2023-09-21T06:18:00.0,348.01800000000003
2023-09-21T06:18:00.0/2023-09-21T06:19:00.0,351.28200000000004
2023-09-21T06:19:00.0/2023-09-21T06:20:00.0,354.546
2023-09-21T06:20:00.0/2023-09-21T06:21:00.0,357.798
2023-09-21T06:21:00.0/2023-09-21T06:22:00.0,361.04400000000004
2023-09-21T06:22:00.0/2023-09-21T06:23:00.0,364.29
2023-09-21T06:23:00.0/2023-09-21T06:24:00.0,367.53
2023-09-21T06:24:00.0/2023-09-21T06:25:00.0,370.758
2023-09-21T06:25:00.0/2023-09-21T06:26:00.0,373.986
2023-09-21T06:26:00.0/2023-09-21T06:27:00.0,377.202
2023-09-21T06:27:00.0/2023-09-21T06:28:00.0,380.418
2023-09-21T06:28:00.0/2023-09-21T06:29:00.0,383.628
2023-09-21T06:29:00.0/2023-09-21T06:30:00.0,386.82599999999996
2023-09-21T06:30:00.0/2023-09-21T06:31:00.0,390.024
2023-09-21T06:31:00.0/2023-09-21T06:32:00.0,393.21
2023-09-21T06:32:00.0/2023-09-21T06:33:00.0,396.396
2023-09-21T06:33:00.0/2023-09-21T06:34:00.0,399.57000000000005
2023-09-21T06:34:00.0/2023-09-21T06:35:00.0,402.738
2023-09-21T06:35:00.0/2023-09-21T06:36:00.0,405.9
2023-09-21T06:36:00.0/2023-09-21T06:37:00.0,409.05
2023-09-21T06:37:00.0/2023-09-21T06:38:00.0,412.2
2023-09-21T06:38:00.0/2023-09-21T06:39:00.0,415.33799999999997
2023-09-21T06:39:00.0/2023-09-21T06:40:00.0,418.46999999999997
2023-09-21T06:40:00.0/2023-09-21T06:41:00.0,421.596
2023-09-21T06:41:00.0/2023-09-21T06:42:00.0,424.71
2023-09-21T06:42:00.0/2023-09-21T06:43:00.0,427.824
2023-09-21T06:43:00.0/2023-09-21T06:44:00.0,430.92
2023-09-21T06:44:00.0/2023-09-21T06:45:00.0,434.016
2023-09-21T06:45:00.0/2023-09-21T06:46:00.0,437.1
2023-09-21T06:46:00.0/2023-09-21T06:47:00.0,440.178
2023-09-21T06:47:00.0/2023-09-21T06:48:00.0,443.244
2023-09-21T06:48:00.0/2023-09-21T06:49:00.0,446.31
2023-09-21T06:49:00.0/2023-09-21T06:50:00.0,449.358
2023-09-21T06:50:00.0/2023-09-21T06:51:00.0,452.406
2023-09-21T06:51:00.0/2023-09-21T06:52:00.0,455.43600000000004
2023-09-21T06:52:00.0/2023-09-21T06:53:00.0,458.466
2023-09-21T06:53:00.0/2023-09-21T06:54:00.0,461.478
2023-09-21T06:54:00.0/2023-09-21T06:55:00.0,464.49
2023-09-21T06:55:00.0/2023-09-21T06:56:00.0,467.49
2023-09-21T06:56:00.0/2023-09-21T06:57:00.0,470.478
2023-09-21T06:57:00.0/2023-09-21T06:58:00.0,473.46
2023-09-21T06:58:00.0/2023-09-21T06:59:00.0,476.43
2023-09-21T06:59:00.0/2023-09-21T07:00:00.0,479.39399999999995
2023-09-21T07:00:00.0/2023-09-21T07:01:00.0,482.34599999999995
2023-09-21T07:01:00.0/2023-09-21T07:02:00.0,485.28600000000006
2023-09-21T07:02:00.0/2023-09-21T07:03:00.0,488.22
2023-09-21T07:03:00.0/2023-09-21T07:04:00.0,491.14200000000005
2023-09-21T07:04:00.0/2023-09-21T07:05:00.0,494.05799999999994
2023-09-21T07:05:00.0/2023-09-21T07:06:00.0,496.962
2023-09-21T07:06:00.0/2023-09-21T07:07:00.0,499.854
2023-09-21T07:07:00.0/2023-09-21T07:08:00.0,502.73999999999995
2023-09-21T07:08:00.0/2023-09-21T07:09:00.0,505.614
2023-09-21T07:09:00.0/2023-09-21T07:10:00.0,508.47600000000006
2023-09-21T07:10:00.0/2023-09-21T07:11:00.0,511.326
2023-09-21T07:11:00.0/2023-09-21T07:12:00.0,514.17
2023-09-21T07:12:00.0/2023-09-21T07:13:00.0,517.002
2023-09-21T07:13:00.0/2023-09-21T07:14:00.0,519.822
2023-09-21T07:14:00.0/2023-09-21T07:15:00.0,522.63
2023-09-21T07:15:00.0/2023-09-21T07:16:00.0,525.4319999999999
2023-09-21T07:16:00.0/2023-09-21T07:17:00.0,528.222
2023-09-21T07:17:00.0/2023-09-21T07:18:00.0,530.994
2023-09-21T07:18:00.0/2023-09-21T07:19:00.0,533.7660000000001
2023-09-21T07:19:00.0/2023-09-21T07:20:00.0,536.52
2023-09-21T07:20:00.0/2023-09-21T07:21:00.0,539.2620000000001
2023-09-21T07:21:00.0/2023-09-21T07:22:00.0,541.998
2023-09-21T07:22:00.0/2023-09-21T07:23:00.0,544.716
2023-09-21T07:23:00.0/2023-09-21T07:24:00.0,547.428
2023-09-21T07:24:00.0/2023-09-21T07:25:00.0,550.1279999999999
2023-09-21T07:25:00.0/2023-09-21T07:26:00.0,552.81
2023-09-21T07:26:00.0/2023-09-21T07:27:00.0,555.486
2023-09-21T07:27:00.0/2023-09-21T07:28:00.0,558.15
2023-09-21T07:28:00.0/2023-09-21T07:29:00.0,560.802
2023-09-21T07:29:00.0/2023-09-21T07:30:00.0,563.442
2023-09-21T07:30:00.0/2023-09-21T07:31:00.0,566.0699999999999
2023-09-21T07:31:00.0/2023-09-21T07:32:00.0,568.6859999999999
2023-09-21T07:32:00.0/2023-09-21T07:33:00.0,571.29
2023-09-21T07:33:00.0/2023-09-21T07:34:00.0,573.8820000000001
2023-09-21T07:34:00.0/2023-09-21T07:35:00.0,576.462
2023-09-21T07:35:00.0/2023-09-21T07:36:00.0,579.03
2023-09-21T07:36:00.0/2023-09-21T07:37:00.0,581.586
2023-09-21T07:37:00.0/2023-09-21T07:38:00.0,584.124
2023-09-21T07:38:00.0/2023-09-21T07:39:00.0,586.656
2023-09-21T07:39:00.0/2023-09-21T07:40:00.0,589.1759999999999
2023-09-21T07:40:00.0/2023-09-21T07:41:00.0,591.678
2023-09-21T07:41:00.0/2023-09-21T07:42:00.0,594.1679999999999
2023-09-21T07:42:00.0/2023-09-21T07:43:00.0,596.652
2023-09-21T07:43:00.0/2023-09-21T07:44:00.0,599.118
2023-09-21T07:44:00.0/2023-09-21T07:45:00.0,601.572
2023-09-21T07:45:00.0/2023-09-21T07:46:00.0,604.008
2023-09-21T07:46:00.0/2023-09-21T07:47:00.0,606.438
2023-09-21T07:47:00.0/2023-09-21T07:48:00.0,608.85
2023-09-21T07:48:00.0/2023-09-21T07:49:00.0,611.256
2023-09-21T07:49:00.0/2023-09-21T07:50:00.0,613.6379999999999
2023-09-21T07:50:00.0/2023-09-21T07:51:00.0,616.014
2023-09-21T07:51:00.0/2023-09-21T07:52:00.0,618.378
2023-09-21T07:52:00.0/2023-09-21T07:53:00.0,620.7239999999999
2023-09-21T07:53:00.0/2023-09-21T07:54:00.0,623.058
2023-09-21T07:54:00.0/2023-09-21T07:55:00.0,625.38
2023-09-21T07:55:00.0/2023-09-21T07:56:00.0,627.6899999999999
2023-09-21T07:56:00.0/2023-09-21T07:57:00.0,629.9820000000001
2023-09-21T07:57:00.0/2023-09-21T07:58:00.0,632.262
2023-09-21T07:58:00.0/2023-09-21T07:59:00.0,634.53
2023-09-21T07:59:00.0/2023-09-21T08:00:00.0,636.78
2023-09-21T08:00:00.0/2023-09-21T08:01:00.0,639.018
2023-09-21T08:01:00.0/2023-09-21T08:02:00.0,641.244
2023-09-21T08:02:00.0/2023-09-21T08:03:00.0,643.452
2023-09-21T08:03:00.0/2023-09-21T08:04:00.0,645.648
2023-09-21T08:04:00.0/2023-09-21T08:05:00.0,647.832
2023-09-21T08:05:00.0/2023-09-21T08:06:00.0,649.9979999999999
2023-09-21T08:06:00.0/2023-09-21T08:07:00.0,652.1519999999999
2023-09-21T08:07:00.0/2023-09-21T08:08:00.0,654.294
2023-09-21T08:08:00.0/2023-09-21T08:09:00.0,656.418
2023-09-21T08:09:00.0/2023-09-21T08:10:00.0,658.53
2023-09-21T08:10:00.0/2023-09-21T08:11:00.0,660.63
2023-09-21T08:11:00.0/2023-09-21T08:12:00.0,662.712
2023-09-21T08:12:00.0/2023-09-21T08:13:00.0,664.776
2023-09-21T08:13:00.0/2023-09-21T08:14:00.0,666.828
2023-09-21T08:14:00.0/2023-09-21T08:15:00.0,668.868
2023-09-21T08:15:00.0/2023-09-21T08:16:00.0,670.89
2023-09-21T08:16:00.0/2023-09-21T08:17:00.0,672.9
2023-09-21T08:17:00.0/2023-09-21T08:18:00.0,674.898
2023-09-21T08:18:00.0/2023-09-21T08:19:00.0,676.878
2023-09-21T08:19:00.0/2023-09-21T08:20:00.0,678.84
2023-09-21T08:20:00.0/2023-09-21T08:21:00.0,680.7900000000001
2023-09-21T08:21:00.0/2023-09-21T08:22:00.0,682.722
2023-09-21T08:22:00.0/2023-09-21T08:23:00.0,684.642
2023-09-21T08:23:00.0/2023-09-21T08:24:00.0,686.5500000000001
2023-09-21T08:24:00.0/2023-09-21T08:25:00.0,688.44
2023-09-21T08:25:00.0/2023-09-21T08:26:00.0,690.312
2023-09-21T08:26:00.0/2023-09-21T08:27:00.0,692.1719999999999
2023-09-21T08:27:00.0/2023-09-21T08:28:00.0,694.014
2023-09-21T08:28:00.0/2023-09-21T08:29:00.0,695.844
2023-09-21T08:29:00.0/2023-09-21T08:30:00.0,697.656
2023-09-21T08:30:00.0/2023-09-21T08:31:00.0,699.456
2023-09-21T08:31:00.0/2023-09-21T08:32:00.0,701.238
2023-09-21T08:32:00.0/2023-09-21T08:33:00.0,703.002
2023-09-21T08:33:00.0/2023-09-21T08:34:00.0,704.754
2023-09-21T08:34:00.0/2023-09-21T08:35:00.0,706.494
2023-09-21T08:35:00.0/2023-09-21T08:36:00.0,708.21
2023-09-21T08:36:00.0/2023-09-21T08:37:00.0,709.914
2023-09-21T08:37:00.0/2023-09-21T08:38:00.0,711.606
2023-09-21T08:38:00.0/2023-09-21T08:39:00.0,713.28
2023-09-21T08:39:00.0/2023-09-21T08:40:00.0,714.9359999999999
2023-09-21T08:40:00.0/2023-09-21T08:41:00.0,716.5799999999999
2023-09-21T08:41:00.0/2023-09-21T08:42:00.0,718.206
2023-09-21T08:42:00.0/2023-09-21T08:43:00.0,719.814
2023-09-21T08:43:00.0/2023-09-21T08:44:00.0,721.41
2023-09-21T08:44:00.0/2023-09-21T08:45:00.0,722.9879999999999
2023-09-21T08:45:00.0/2023-09-21T08:46:00.0,724.548
2023-09-21T08:46:00.0/2023-09-21T08:47:00.0,726.096
2023-09-21T08:47:00.0/2023-09-21T08:48:00.0,727.626
2023-09-21T08:48:00.0/2023-09-21T08:49:00.0,729.138
2023-09-21T08:49:00.0/2023-09-21T08:50:00.0,730.638
2023-09-21T08:50:00.0/2023-09-21T08:51:00.0,732.12
2023-09-21T08:51:00.0/2023-09-21T08:52:00.0,733.584
2023-09-21T08:52:00.0/2023-09-21T08:53:00.0,735.0360000000001
2023-09-21T08:53:00.0/2023-09-21T08:54:00.0,736.4639999999999
2023-09-21T08:54:00.0/2023-09-21T08:55:00.0,737.886
2023-09-21T08:55:00.0/2023-09-21T08:56:00.0,739.284
2023-09-21T08:56:00.0/2023-09-21T08:57:00.0,740.67
2023-09-21T08:57:00.0/2023-09-21T08:58:00.0,742.038
2023-09-21T08:58:00.0/2023-09-21T08:59:00.0,743.3879999999999
2023-09-21T08:59:00.0/2023-09-21T09:00:00.0,744.72
2023-09-21T09:00:00.0/2023-09-21T09:01:00.0,746.022
2023-09-21T09:01:00.0/2023-09-21T09:02:00.0,747.282
2023-09-21T09:02:00.0/2023-09-21T09:03:00.0,748.524
2023-09-21T09:03:00.0/2023-09-21T09:04:00.0,749.754
2023-09-21T09:04:00.0/2023-09-21T09:05:00.0,750.966
2023-09-21T09:05:00.0/2023-09-21T09:06:00.0,752.16
2023-09-21T09:06:00.0/2023-09-21T09:07:00.0,753.336
2023-09-21T09:07:00.0/2023-09-21T09:08:00.0,754.5
2023-09-21T09:08:00.0/2023-09-21T09:09:00.0,755.646
2023-09-21T09:09:00.0/2023-09-21T09:10:00.0,756.774
2023-09-21T09:10:00.0/2023-09-21T09:11:00.0,757.884
2023-09-21T09:11:00.0/2023-09-21T09:12:00.0,758.982
2023-09-21T09:12:00.0/2023-09-21T09:13:00.0,760.056
2023-09-21T09:13:00.0/2023-09-21T09:14:00.0,761.1179999999999
2023-09-21T09:14:00.0/2023-09-21T09:15:00.0,762.162
2023-09-21T09:15:00.0/2023-09-21T09:16:00.0,763.188
2023-09-21T09:16:00.0/2023-09-21T09:17:00.0,764.202
2023-09-21T09:17:00.0/2023-09-21T09:18:00.0,765.192
2023-09-21T09:18:00.0/2023-09-21T09:19:00.0,766.1700000000001
2023-09-21T09:19:00.0/2023-09-21T09:20:00.0,767.13
2023-09-21T09:20:00.0/2023-09-21T09:21:00.0,768.072
2023-09-21T09:21:00.0/2023-09-21T09:22:00.0,768.996
2023-09-21T09:22:00.0/2023-09-21T09:23:00.0,769.908
2023-09-21T09:23:00.0/2023-09-21T09:24:00.0,770.796
2023-09-21T09:24:00.0/2023-09-21T09:25:00.0,771.672
2023-09-21T09:25:00.0/2023-09-21T09:26:00.0,772.524
2023-09-21T09:26:00.0/2023-09-21T09:27:00.0,773.364
2023-09-21T09:27:00.0/2023-09-21T09:28:00.0,774.186
2023-09-21T09:28:00.0/2023-09-21T09:29:00.0,774.9960000000001
2023-09-21T09:29:00.0/2023-09-21T09:30:00.0,775.782
2023-09-21T09:30:00.0/2023-09-21T09:31:00.0,776.5500000000001
2023-09-21T09:31:00.0/2023-09-21T09:32:00.0,777.306
2023-09-21T09:32:00.0/2023-09-21T09:33:00.0,778.038
2023-09-21T09:33:00.0/2023-09-21T09:34:00.0,778.758
2023-09-21T09:34:00.0/2023-09-21T09:35:00.0,779.46
2023-09-21T09:35:00.0/2023-09-21T09:36:00.0,780.144
2023-09-21T09:36:00.0/2023-09-21T09:37:00.0,780.8100000000001
2023-09-21T09:37:00.0/2023-09-21T09:38:00.0,781.458
2023-09-21T09:38:00.0/2023-09-21T09:39:00.0,782.0880000000001
2023-09-21T09:39:00.0/2023-09-21T09:40:00.0,782.706
2023-09-21T09:40:00.0/2023-09-21T09:41:00.0,783.3
2023-09-21T09:41:00.0/2023-09-21T09:42:00.0,783.8820000000001
2023-09-21T09:42:00.0/2023-09-21T09:43:00.0,784.4399999999999
2023-09-21T09:43:00.0/2023-09-21T09:44:00.0,784.986
2023-09-21T09:44:00.0/2023-09-21T09:45:00.0,785.514
2023-09-21T09:45:00.0/2023-09-21T09:46:00.0,786.024
2023-09-21T09:46:00.0/2023-09-21T09:47:00.0,786.516
2023-09-21T09:47:00.0/2023-09-21T09:48:00.0,786.99
2023-09-21T09:48:00.0/2023-09-21T09:49:00.0,787.446
2023-09-21T09:49:00.0/2023-09-21T09:50:00.0,787.884
2023-09-21T09:50:00.0/2023-09-21T09:51:00.0,788.3040000000001
2023-09-21T09:51:00.0/2023-09-21T09:52:00.0,788.7059999999999
2023-09-21T09:52:00.0/2023-09-21T09:53:00.0,789.096
2023-09-21T09:53:00.0/2023-09-21T09:54:00.0,789.462
2023-09-21T09:54:00.0/2023-09-21T09:55:00.0,789.8100000000001
2023-09-21T09:55:00.0/2023-09-21T09:56:00.0,790.146
2023-09-21T09:56:00.0/2023-09-21T09:57:00.0,790.464
2023-09-21T09:57:00.0/2023-09-21T09:58:00.0,790.7579999999999
2023-09-21T09:58:00.0/2023-09-21T09:59:00.0,791.04
2023-09-21T09:59:00.0/2023-09-21T10:00:00.0,791.298
2023-09-21T10:00:00.0/2023-09-21T10:01:00.0,791.544
2023-09-21T10:01:00.0/2023-09-21T10:02:00.0,791.7719999999999
2023-09-21T10:02:00.0/2023-09-21T10:03:00.0,791.982
2023-09-21T10:03:00.0/2023-09-21T10:04:00.0,792.174
2023-09-21T10:04:00.0/2023-09-21T10:05:00.0,792.348
2023-09-21T10:05:00.0/2023-09-21T10:06:00.0,792.5039999999999
2023-09-21T10:06:00.0/2023-09-21T10:07:00.0,792.6419999999999
2023-09-21T10:07:00.0/2023-09-21T10:08:00.0,792.762
2023-09-21T10:08:00.0/2023-09-21T10:09:00.0,792.8639999999999
2023-09-21T10:09:00.0/2023-09-21T10:10:00.0,792.948
2023-09-21T10:10:00.0/2023-09-21T10:11:00.0,793.014
2023-09-21T10:11:00.0/2023-09-21T10:12:00.0,793.062
2023-09-21T10:12:00.0/2023-09-21T10:13:00.0,793.098
2023-09-21T10:13:00.0/2023-09-21T10:14:00.0,793.11
2023-09-21T10:14:00.0/2023-09-21T10:15:00.0,793.104
2023-09-21T10:15:00.0/2023-09-21T10:16:00.0,793.086
2023-09-21T10:16:00.0/2023-09-21T10:17:00.0,793.044
2023-09-21T10:17:00.0/2023-09-21T10:18:00.0,792.984
2023-09-21T10:18:00.0/2023-09-21T10:19:00.0,792.9119999999999
2023-09-21T10:19:00.0/2023-09-21T10:20:00.0,792.816
2023-09-21T10:20:00.0/2023-09-21T10:21:00.0,792.708
2023-09-21T10:21:00.0/2023-09-21T10:22:00.0,792.576
2023-09-21T10:22:00.0/2023-09-21T10:23:00.0,792.432
2023-09-21T10:23:00.0/2023-09-21T10:24:00.0,792.27
2023-09-21T10:24:00.0/2023-09-21T10:25:00.0,792.084
2023-09-21T10:25:00.0/2023-09-21T10:26:00.0,791.886
2023-09-21T10:26:00.0/2023-09-21T10:27:00.0,791.67
2023-09-21T10:27:00.0/2023-09-21T10:28:00.0,791.4300000000001
2023-09-21T10:28:00.0/2023-09-21T10:29:00.0,791.178
2023-09-21T10:29:00.0/2023-09-21T10:30:00.0,790.908
2023-09-21T10:30:00.0/2023-09-21T10:31:00.0,790.62
2023-09-21T10:31:00.0/2023-09-21T10:32:00.0,790.3140000000001
2023-09-21T10:32:00.0/2023-09-21T10:33:00.0,789.99
2023-09-21T10:33:00.0/2023-09-21T10:34:00.0,789.648
2023-09-21T10:34:00.0/2023-09-21T10:35:00.0,789.288
2023-09-21T10:35:00.0/2023-09-21T10:36:00.0,788.91
2023-09-21T10:36:00.0/2023-09-21T10:37:00.0,788.514
2023-09-21T10:37:00.0/2023-09-21T10:38:00.0,788.1
2023-09-21T10:38:00.0/2023-09-21T10:39:00.0,787.668
